Longitude,Latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.27,41.2,1,0.491554974,0.54793757,0.400876461,0.497856705,0.120637866,0.56
-122.27,41.23,0.764705882,0.21314155,0.214046823,0.150250417,0.201469688,0.186622051,0.655
-122.26,40.19,0.666666667,0.268606298,0.260312152,0.24812187,0.270667483,0.170355155,0.637
-122.26,40.58,0.254901961,0.276452,0.258639911,0.264190317,0.266993264,0.383900963,1.385
-122.26,41.66,0.31372549,0.20518688,0.193979933,0.197829716,0.199632578,0.183408428,0.614
-122.25,39.79,0.294117647,0.231557154,0.228539576,0.229340568,0.224739743,0.281274848,0.722
-122.25,40.15,0.274509804,0.182521521,0.191750279,0.178005008,0.199020208,0.2139765,0.592
-122.25,40.17,0.62745098,0.257818459,0.260312152,0.268885643,0.287507655,0.15353609,0.595
-122.25,40.42,0.31372549,0.155497439,0.146599777,0.14336394,0.148805879,0.260756251,0.987
-122.25,40.6,0.294117647,0.299771167,0.274247492,0.29403172,0.279853031,0.368009541,1.283
-122.25,40.66,0.274509804,0.301732592,0.303232999,0.29590985,0.308022045,0.346916689,1.085
-122.24,40.16,0.352941176,0.272202245,0.282608696,0.268781302,0.301285977,0.169526902,0.551
-122.24,40.17,0.980392157,0.25890814,0.324414716,0.224958264,0.301285977,0.118948229,0.519
-122.24,40.18,0.745098039,0.23853111,0.273690078,0.271702838,0.304347826,0.126822157,0.608
-122.24,40.19,0.549019608,0.208129018,0.186176143,0.178213689,0.197795468,0.353399152,0.705
-122.24,40.45,0.509803922,0.196360466,0.177814939,0.162145242,0.182486222,0.342112819,0.806
-122.24,40.51,0.431372549,0.241255312,0.209587514,0.208889816,0.205756277,0.448261772,1.168
-122.23,39.53,0.137254902,0.13795358,0.186176143,0.257095159,0.198407838,0.096176782,1.25
-122.23,39.75,0.294117647,0.220551378,0.219620959,0.214106845,0.232700551,0.158759608,0.731
-122.23,39.86,0.392156863,0.188296829,0.193979933,0.203881469,0.195958359,0.147716229,0.798
-122.23,39.95,0.392156863,0.227198431,0.211817168,0.184265442,0.219840784,0.188521513,0.864
-122.23,40.15,0.254901961,0.250081726,0.318283166,0.340567613,0.336191059,0.142139323,0.516
-122.23,40.17,0.392156863,0.152446333,0.183389075,0.134808013,0.181873852,0.190509321,0.647
-122.23,40.2,0.31372549,0.082815735,0.07580825,0.06615192,0.083894672,0.418742822,1.288
-122.23,40.32,0.176470588,0.254331481,0.236343367,0.208263773,0.224127373,0.285294637,0.813
-122.23,40.4,0.333333333,0.228832952,0.2090301,0.219949917,0.233925291,0.282235622,0.955
-122.23,40.57,0.333333333,0.177726926,0.134336678,0.155467446,0.153092468,0.514466826,1.508
-122.23,40.63,0.294117647,0.124114634,0.121516165,0.116444073,0.121249235,0.201961304,1.307
-122.22,39.51,0.31372549,0.130652719,0.148272018,0.114774624,0.168401715,0.176705098,0.669
-122.22,40.18,0.235294118,0.405034325,0.446488294,0.364983306,0.466625842,0.204501281,0.889
-122.21,40.18,0.568627451,0.08085431,0.085841695,0.08451586,0.099816289,0.186622051,0.632
-122.21,40.2,0.352941176,0.370709382,0.406354515,0.295492487,0.417023882,0.233567453,0.844
-122.2,39.51,0.705882353,0.256728778,0.22909699,0.220158598,0.258420086,0.257686191,0.697
-122.2,39.52,0.745098039,0.277759616,0.267558528,0.245409015,0.266380894,0.172563831,0.634
-122.2,39.53,0.411764706,0.35556282,0.365663322,0.342654424,0.362522964,0.205042407,0.71
-122.2,39.75,0.333333333,0.283425956,0.319955407,0.336185309,0.358848745,0.167782048,0.637
-122.2,39.93,0.156862745,0.141004686,0.158862876,0.159223706,0.157991427,0.156727626,0.544
-122.2,40.26,0.274509804,0.228832952,0.198439242,0.198664441,0.225964483,0.297166269,1.379
-122.19,39.5,0.431372549,0.050125313,0.052954292,0.053422371,0.053888549,0.184490679,0.53
-122.19,39.53,0.647058824,0.29170753,0.295986622,0.267529215,0.308022045,0.183883294,0.587
-122.19,39.74,0.745098039,0.455159638,0.452619844,0.439482471,0.494182486,0.204390847,0.656
-122.19,39.91,0.745098039,0.268606298,0.293756968,0.297996661,0.306184936,0.149880732,0.535
-122.19,39.92,0.37254902,0.279067233,0.365663322,0.283388982,0.372933252,0.057767912,0.542
-122.19,40.07,0.392156863,0.16846464,0.160535117,0.154215359,0.161053276,0.163154872,0.55
-122.19,40.2,0.568627451,0.299444263,0.264214047,0.269407346,0.282914881,0.334680625,0.736
-122.18,39.55,0.529411765,0.160074098,0.143255295,0.139398998,0.149418249,0.303703949,0.816
-122.18,39.7,0.431372549,0.180451128,0.170011148,0.173414023,0.180649112,0.314747328,0.854
-122.18,39.75,0.568627451,0.452762341,0.463768116,0.392320534,0.472749541,0.131957328,0.675
-122.18,39.93,0.666666667,0.15092078,0.150501672,0.126252087,0.14390692,0.185087022,0.595
-122.18,40.02,0.568627451,0.212487741,0.220178372,0.199499165,0.202694427,0.193270165,0.682
-122.17,39.92,0.294117647,0.170426065,0.169453735,0.135016694,0.174525413,0.155037989,0.608
-122.17,39.94,0.607843137,0.25607497,0.26477146,0.273580968,0.272504593,0.190973143,0.574
-122.17,40.11,0.450980392,0.17750899,0.188405797,0.216402337,0.202694427,0.140350296,0.59
-122.17,40.2,0.529411765,0.193963169,0.185061315,0.181135225,0.18922229,0.315785405,0.791
-122.16,39.74,0.37254902,0.076822491,0.069119287,0.069282137,0.075321494,0.281274848,0.85
-122.16,39.78,0.607843137,0.140132941,0.122073579,0.116235392,0.123086344,0.201552699,0.696
-122.14,39.65,0.62745098,0.045439686,0.04180602,0.03860601,0.039804042,0.347093383,0.875
-122.14,39.97,0.509803922,0.117358614,0.122630992,0.129382304,0.119412125,0.290661719,0.627
-122.14,40.07,0.588235294,0.223493516,0.258082497,0.247913189,0.272504593,0.109594487,0.444
-122.13,39.74,0.37254902,0.152446333,0.154960981,0.138355593,0.151867728,0.194032158,0.943
-122.13,40.01,0.392156863,0.099596818,0.107023411,0.093071786,0.107777097,0.179465942,0.633
-122.12,39.91,0.294117647,0.436308162,0.443143813,0.422161937,0.459277404,0.209051153,0.772
-122.12,40.14,0.647058824,0.212269805,0.225752508,0.213689482,0.229026332,0.223054157,0.823
-122.11,39.82,0.509803922,0.115833061,0.118171683,0.104966611,0.120024495,0.234682834,0.917
-122.1,40.05,0.490196078,0.068758854,0.070791527,0.062604341,0.084507042,0.185837972,0.727
-122.09,41.32,1,0.437724747,0.45819398,0.359557596,0.431108389,0.192850517,0.629
-122.08,40.09,0.352941176,0.284297701,0.279264214,0.24624374,0.294549908,0.206047354,0.94
-122.08,40.64,0.254901961,0.33747412,0.288182832,0.300918197,0.301285977,0.387987013,1.412
-122.07,40.95,0.254901961,0.296284189,0.348383501,0.281928214,0.28536436,0.279397473,0.732
-122.06,40.02,0.607843137,0.156151248,0.15328874,0.142946578,0.154317208,0.19926672,0.684
-122.06,40.55,0.31372549,0.332897461,0.320512821,0.311352254,0.339252909,0.333399594,1.01
-122.05,39.6,0.647058824,0.22327558,0.189520624,0.198873122,0.195958359,0.259154961,0.953
-122.04,39.72,0.431372549,0.272420181,0.267001115,0.300083472,0.277403552,0.227780723,0.7
-122.01,39.74,0.37254902,0.253895609,0.287625418,0.386268781,0.301898347,0.184943458,0.587
-122,39.94,0.509803922,0.092622862,0.096989967,0.095784641,0.089406001,0.133912006,0.582
-121.97,39.79,0.294117647,0.158112673,0.165551839,0.187604341,0.173913043,0.339429278,0.896
-121.93,41.86,0.529411765,0.46017217,0.46432553,0.3971202,0.418860992,0.136948935,0.44
-121.92,40.52,0.235294118,0.498964803,0.489966555,0.374373957,0.448254746,0.198714551,0.995
-121.9,39.59,0.37254902,0.15942029,0.153846154,0.15442404,0.151867728,0.282997615,0.938
-121.89,39.71,0.490196078,0.29846355,0.250278707,0.252921536,0.266380894,0.353476456,1.392
-121.89,40.97,0.490196078,0.128691293,0.152731327,0.106010017,0.124923454,0.190509321,0.52
-121.87,39.74,0.117647059,0.189059606,0.160535117,0.154841402,0.161053276,0.375485909,1.47
-121.87,39.75,0.411764706,0.185790563,0.163879599,0.170492487,0.180649112,0.349257885,1.266
-121.87,39.82,0.196078431,0.555846137,0.458751394,0.511477462,0.494794856,0.442099567,1.597
-121.86,39.74,0.235294118,0.380516509,0.468784838,0.326794658,0.478873239,0.066481138,1.202
-121.86,39.75,0.333333333,0.179688351,0.171125975,0.177587646,0.178199633,0.33182039,1.183
-121.86,39.78,0.215686275,0.833714722,0.878483835,0.756051753,0.913655848,0.286089761,1.178
-121.86,40.77,0.31372549,0.306636156,0.355072464,0.21327212,0.247397428,0.221209913,0.656
-121.85,39.73,0.656862745,0.2105808,0.251672241,0.372078464,0.260869565,0.185451453,1.132
-121.85,39.74,0.764705882,0.21989757,0.26477146,0.212750417,0.273116963,0.157191448,0.8515
-121.85,39.75,0.745098039,0.061675929,0.0696767,0.054674457,0.077770974,0.144624083,0.781
-121.85,39.77,0.31372549,0.574370709,0.654960981,0.509390651,0.733006736,0.158616044,0.899
-121.84,39.68,0.725490196,0.059605536,0.057413601,0.056343907,0.056338028,0.335453662,1.531
-121.84,39.72,1,0.158548545,0.215719064,0.166318865,0.208205756,0.050435109,0.69
-121.84,39.73,1,0.081317424,0.102982163,0.088845993,0.102112676,0.098904497,1.15575
-121.84,39.74,0.823529412,0.324071047,0.33277592,0.245409015,0.341702388,0.194606414,0.851
-121.84,39.75,0.549019608,0.475100795,0.585841695,0.427378965,0.611145132,0.135667904,0.745
-121.84,39.76,0.254901961,0.255966002,0.344481605,0.252504174,0.33435395,0.200503578,1.023
-121.83,39.72,1,0.205731721,0.232998885,0.20221202,0.233312921,0.13062108,0.787
-121.83,39.73,1,0.189495478,0.222408027,0.156093489,0.229638702,0.166368495,0.779
-121.83,39.74,0.647058824,0.355344884,0.335562988,0.268155259,0.362522964,0.229161145,1.303
-121.83,40.69,0.254901961,0.089244851,0.093645485,0.098497496,0.077770974,0.292660571,0.875
-121.82,39.72,0.803921569,0.324288983,0.385730212,0.391068447,0.414574403,0.111151603,0.663
-121.82,39.73,0.735294118,0.281192111,0.32664437,0.263042571,0.327924066,0.167599832,0.7305
-121.82,39.75,0.62745098,0.543532745,0.485785953,0.446577629,0.532761788,0.288624216,1.042
-121.82,39.76,0.431372549,0.654680179,0.620958751,0.564482471,0.702388242,0.276846453,1.073
-121.81,39.7,0.392156863,0.550179797,0.586399108,0.614148581,0.598897734,0.119975263,0.813
-121.81,39.71,0.333333333,0.132941048,0.138238573,0.146702838,0.170851194,0.168842212,1.167
-121.8,39.64,0.470588235,0.239729759,0.234113712,0.230383973,0.245560318,0.25738802,0.875
-121.8,39.75,0.362745098,0.531709709,0.481884058,0.445012521,0.500306185,0.355795565,1.239
-121.8,40.34,0.490196078,0.524463332,0.50613155,0.278797997,0.328842621,0.262953883,0.798
-121.79,39.73,0.137254902,0.619810396,0.661649944,0.601419032,0.658297612,0.282997615,1.163
-121.78,39.71,0.137254902,0.015037594,0.014492754,0.01648581,0.016533987,0.179465942,1.792
-121.78,40.12,0.254901961,0.042061676,0.059085842,0.006260434,0.009185548,0.622404806,1.063
-121.76,41.5,0.588235294,0.065380843,0.084169454,0.022328881,0.027556644,0.062593869,0.342
-121.75,39.88,0.294117647,0.312193527,0.310479376,0.25,0.273729333,0.244544571,0.953
-121.74,39.59,0.450980392,0.167048055,0.154403567,0.150459098,0.165339865,0.207990989,0.951
-121.71,39.71,0.31372549,0.299226327,0.308807135,0.243948247,0.313533374,0.283384133,1.026
-121.68,39.82,0.274509804,0.435218481,0.415830546,0.371661102,0.444580527,0.333399594,1.413
-121.67,40.61,0.137254902,0.262504086,0.25696767,0.162979967,0.180649112,0.182370351,0.804
-121.67,40.87,0.588235294,0.172060586,0.165551839,0.160893155,0.174525413,0.265747858,0.778
-121.67,40.89,0.31372549,0.277432712,0.298216276,0.232262104,0.281077771,0.19514754,0.578
-121.66,39.66,0.31372549,0.381388253,0.363991081,0.366861436,0.374157991,0.271954236,1.012
-121.65,39.53,0.431372549,0.15092078,0.180044593,0.132512521,0.175750153,0.108600583,0.652
-121.65,39.76,0.588235294,0.174022012,0.176142698,0.164649416,0.184323331,0.276095503,0.967
-121.65,40.88,0.274509804,0.316770186,0.30490524,0.319699499,0.318432333,0.278072268,0.613
-121.64,39.74,0.37254902,0.196796339,0.185061315,0.158180301,0.203919167,0.206643696,1.218
-121.64,40.9,0.450980392,0.243543642,0.240802676,0.172996661,0.193508879,0.138472922,0.903
-121.63,39.75,0.705882353,0.141004686,0.163879599,0.11769616,0.156154317,0.150377684,0.705
-121.63,39.76,0.411764706,0.282881116,0.267558528,0.239148581,0.298836497,0.256018641,1.097
-121.63,39.78,0.529411765,0.182521521,0.18115942,0.159641068,0.187997551,0.24101069,0.934
-121.63,39.82,0.196078431,0.432821183,0.404124861,0.334933222,0.387017759,0.233545366,1.077
-121.63,40.92,0.431372549,0.209218699,0.227982163,0.180926544,0.213104715,0.191470095,0.645
-121.62,39.5,0.333333333,0.229159856,0.230769231,0.20221202,0.234537661,0.125309215,0.633
-121.62,39.75,0.37254902,0.127601613,0.144370123,0.108096828,0.156766687,0.062130047,0.928
-121.62,39.76,0.254901961,0.224583197,0.310479376,0.193864775,0.322718922,0.141233766,0.858
-121.62,39.77,0.431372549,0.191456903,0.202898551,0.163397329,0.218616044,0.144955385,0.935
-121.62,39.79,0.196078431,0.417674621,0.404124861,0.302796327,0.401714636,0.225008835,0.972
-121.62,41.78,0.764705882,0.356325597,0.36845039,0.30509182,0.337415799,0.142304974,0.435
-121.61,39.52,0.450980392,0.17522066,0.179487179,0.188647746,0.196570729,0.150874636,0.598
-121.61,39.76,0.588235294,0.264683448,0.284280936,0.213063439,0.260257195,0.225605177,0.85
-121.61,39.77,0.470588235,0.175438596,0.17335563,0.173622705,0.184323331,0.272009453,0.895
-121.6,39.68,0.274509804,0.182521521,0.191192865,0.175083472,0.200857318,0.209371411,1.112
-121.6,39.75,0.352941176,0.314481857,0.328316611,0.204298831,0.304347826,0.163077569,0.926
-121.6,39.76,0.411764706,0.266426937,0.308807135,0.240400668,0.339252909,0.14628059,0.855
-121.6,39.77,0.460784314,0.204968944,0.232998885,0.190630217,0.228720147,0.177549916,0.8565
-121.6,39.79,0.333333333,0.290944753,0.295986622,0.239148581,0.324556032,0.228277675,1.029
-121.6,39.8,0.176470588,0.189604446,0.170011148,0.149415693,0.18983466,0.215765527,1.179
-121.6,39.83,0.215686275,0.407758527,0.38851728,0.318656093,0.402939375,0.199664281,0.953
-121.59,39.74,0.31372549,0.179143511,0.182831661,0.155467446,0.209430496,0.20760447,0.838
-121.59,39.75,0.37254902,0.098725074,0.113712375,0.09933222,0.127985303,0.187748476,0.808
-121.59,39.77,0.450980392,0.167048055,0.152731327,0.137520868,0.165952235,0.199542804,0.973
-121.59,39.78,0.31372549,0.201318514,0.214882943,0.150041736,0.228413962,0.14294549,0.7225
-121.59,39.79,0.37254902,0.080745342,0.094202899,0.081385643,0.101653399,0.12424905,0.883
-121.59,39.82,0.215686275,0.21314155,0.204570792,0.181552588,0.215554195,0.204390847,0.976
-121.59,39.86,0.254901961,0.16617631,0.148829431,0.137729549,0.158603797,0.261264246,1.196
-121.58,39.5,0.549019608,0.211942901,0.212374582,0.191986644,0.205143907,0.183971641,0.576
-121.58,39.51,0.450980392,0.203007519,0.206243032,0.225792988,0.234537661,0.12578408,0.567
-121.58,39.52,0.470588235,0.26228615,0.272017837,0.287771285,0.292100429,0.165175811,0.58
-121.58,39.76,0.343137255,0.226599106,0.226588629,0.19125626,0.234843846,0.215003534,1.07
-121.58,39.79,0.352941176,0.287021903,0.290412486,0.246035058,0.28352725,0.252495804,1.086
-121.58,39.83,0.294117647,0.500054484,0.502787068,0.396285476,0.496019596,0.192375652,0.932
-121.57,39.5,0.588235294,0.220224474,0.260312152,0.222871452,0.265768524,0.118329799,0.561
-121.57,39.74,0.31372549,0.176201373,0.161649944,0.146076795,0.173300674,0.216715258,1.261
-121.57,39.76,0.37254902,0.150593876,0.142140468,0.115191987,0.14084507,0.175401979,1.049
-121.57,39.78,0.333333333,0.241800153,0.254738016,0.197621035,0.268218004,0.170719587,1.057
-121.57,39.8,0.431372549,0.085866841,0.075250836,0.075125209,0.091855481,0.186776659,1.152
-121.56,39.51,0.892156863,0.160455487,0.174470457,0.152754591,0.163196571,0.110477957,0.555
-121.56,39.52,0.323529412,0.150975264,0.17335563,0.134912354,0.180649112,0.13814162,0.6655
-121.56,39.53,0.215686275,0.188623733,0.233556299,0.387312187,0.252908757,0.118959272,0.652
-121.56,39.69,0.137254902,0.308815517,0.289855072,0.241652755,0.312308634,0.290451895,1.683
-121.55,39.5,0.490196078,0.350114416,0.459866221,0.424874791,0.450091855,0.061688312,0.451
-121.55,39.51,0.875816993,0.124296248,0.154775177,0.107818587,0.147989386,0.091995023,0.558666667
-121.55,40.48,0.254901961,0.262722022,0.2909699,0.166944908,0.200244948,0.252429543,0.774
-121.54,39.5,0.725490196,0.156478152,0.171683389,0.161519199,0.167176975,0.091549607,0.394
-121.54,39.51,0.62745098,0.390432603,0.420847269,0.392737896,0.467238212,0.221099479,0.621
-121.54,39.6,0.274509804,0.096327776,0.112597547,0.119156928,0.124311084,0.181862355,0.841
-121.54,40.06,0.31372549,0.09327667,0.144927536,0.008764608,0.015309247,0.210144447,0.675
-121.53,39.52,0.509803922,0.11191021,0.095317726,0.094845576,0.104409063,0.245775908,0.801
-121.53,39.53,0.666666667,0.196578403,0.162207358,0.14148581,0.179424372,0.443468946,0.912
-121.52,39.5,0.62745098,0.159093386,0.133221851,0.11769616,0.140232701,0.307381394,0.826
-121.52,39.51,0.568627451,0.335948567,0.338907469,0.351210351,0.350887936,0.202546603,0.722
-121.51,39.97,0.411764706,0.159747194,0.157748049,0.126460768,0.14268218,0.199189416,0.73
-121.5,39.83,0.274509804,0.206385529,0.226309922,0.185308848,0.203306797,0.131957328,0.875
-121.49,39.52,0.470588235,0.092186989,0.084169454,0.089941569,0.09369259,0.375795123,0.938
-121.47,39.51,0.352941176,0.405143293,0.353400223,0.271076795,0.370483772,0.242092941,0.975
-121.47,41.12,0.411764706,0.298027678,0.284280936,0.24269616,0.269442743,0.25732176,0.887
-121.46,39.54,0.254901961,0.604445897,0.556298774,0.379173623,0.561543172,0.271258503,1.423
-121.45,41.04,0.62745098,0.220878283,0.209587514,0.194282137,0.208818126,0.239652354,0.775
-121.44,39.5,0.490196078,0.179797319,0.180044593,0.163814691,0.177587263,0.28102085,0.908
-121.41,39.72,0.31372549,0.172278522,0.183389075,0.151293823,0.186160441,0.208675678,0.875
-121.41,40.82,0.294117647,0.290508881,0.286510591,0.189899833,0.220453154,0.203131902,0.903
-121.39,39.61,0.411764706,0.307943772,0.338907469,0.204716194,0.23821188,0.263627529,0.947
-121.36,39.52,0.274509804,0.271112564,0.29264214,0.25542571,0.303123086,0.208918632,0.857
-121.25,40.27,0.470588235,0.104173477,0.135451505,0.004799666,0.008573178,0.234682834,0.675
-121.24,39.65,0.666666667,0.068649886,0.081382386,0.045075125,0.061236987,0.206345525,0.625
-121.24,40.31,0.68627451,0.173804075,0.166666667,0.130843072,0.159216167,0.341936125,0.936
-121.23,40.01,0.725490196,0.078783916,0.104793757,0.044657763,0.069197795,0.12424905,0.75
-121.23,40.29,0.392156863,0.351639969,0.370680045,0.312186978,0.355174525,0.182491828,0.771
-121.19,39.55,0.31372549,0.161381715,0.157190635,0.09933222,0.127985303,0.109296316,0.833
-121.19,40.23,0.176470588,0.171079874,0.128205128,0.050500835,0.062461727,0.590312748,1.938
-121.18,41.31,0.411764706,0.23123025,0.239687848,0.171953255,0.19044703,0.215566746,0.575
-121.16,41.78,0.803921569,0.317750899,0.319955407,0.245617696,0.268218004,0.181497924,0.44
-121.15,40.25,0.254901961,0.561621445,0.489409142,0.127504174,0.170851194,0.314327679,1.452
-121.14,39.86,0.294117647,0.275907159,0.309364548,0.132095159,0.148193509,0.188863857,0.888
-121.14,40.29,0.31372549,0.211615997,0.218506132,0.07909015,0.104102878,0.131151162,1.115
-121.11,41.07,0.490196078,0.185790563,0.170568562,0.157762938,0.151867728,0.245041523,0.481
-121.09,40.3,0.274509804,0.186880244,0.186176143,0.103505843,0.124923454,0.347623465,1.134
-121.08,40.19,0.196078431,0.099923722,0.109810479,0.013355593,0.025107165,0.131913155,1.375
-121.07,40.85,0.31372549,0.106134902,0.11148272,0.105592654,0.105939988,0.349434579,0.808
-121.06,40.23,0.431372549,0.122589081,0.124303233,0.043823038,0.050826699,0.329589628,1.438
-121.03,40.35,1,0.597580909,0.580824972,0.411519199,0.460502143,0.185904232,0.495
-121.02,40.51,0.31372549,0.096763648,0.091973244,0.083681135,0.09308022,0.3096232,0.783
-121,39.75,0.137254902,0.121390433,0.118171683,0.004590985,0.022657685,0.230740348,0.83
-120.98,39.93,0.470588235,0.241691184,0.283723523,0.18927379,0.273729333,0.15366861,0.878
-120.96,40.28,0.352941176,0.074207257,0.076365663,0.061978297,0.066748316,0.220878611,0.641
-120.96,41.12,0.549019608,0.084668192,0.074693423,0.074916528,0.074096754,0.220878611,0.592
-120.95,39.93,0.490196078,0.220224474,0.213489409,0.191360601,0.222290263,0.255389169,0.835
-120.94,40.14,0.588235294,0.340525226,0.369007804,0.279632721,0.353949786,0.118992402,0.58
-120.94,40.17,0.411764706,0.145145472,0.144370123,0.123539232,0.134721372,0.189206202,0.892
-120.93,39.9,0.37254902,0.164432821,0.181716834,0.164023372,0.194733619,0.168102306,0.709
-120.93,39.96,0.274509804,0.181322872,0.194537347,0.169240401,0.19228414,0.271225373,1.188
-120.92,39.56,0.921568627,0.138825324,0.161649944,0.073664441,0.087568892,0.151857496,0.666
-120.92,40.02,0.666666667,0.041516836,0.050167224,0.041110184,0.042865891,0.236979857,1.025
-120.91,40.08,0.450980392,0.177291054,0.17335563,0.132721202,0.166564605,0.188488382,0.696
-120.9,39.93,0.431372549,0.29170753,0.303232999,0.296118531,0.322718922,0.26297597,0.819
-120.9,39.95,0.37254902,0.146779993,0.13154961,0.124373957,0.123086344,0.335917484,0.966
-120.87,41.54,0.392156863,0.118666231,0.114827202,0.136686144,0.113900796,0.1912934,0.346
-120.77,40.65,0.196078431,0.286912935,0.370680045,0.057387312,0.079608083,0.134894867,1.183
-120.74,39.82,0.156862745,0.212814645,0.220735786,0.060308848,0.073484385,0.381924198,1.265
-120.74,39.9,0.431372549,0.110602593,0.120401338,0.079716194,0.091855481,0.194992932,0.882
-120.73,39.63,0.31372549,0.194943881,0.197324415,0.089106845,0.115125536,0.373564361,0.924
-120.71,40.13,0.352941176,0.097526425,0.099219621,0.056552588,0.066135946,0.271170156,0.894
-120.71,40.36,0.352941176,0.485997603,0.460423634,0.464106845,0.47458665,0.337231646,1.057
-120.66,39.72,0.274509804,0.40982892,0.435897436,0.148580968,0.211879976,0.1879583,1.305
-120.66,40.41,1,0.226544622,0.265328874,0.218280467,0.255358236,0.198703507,0.702
-120.66,40.42,0.666666667,0.157785769,0.180044593,0.148580968,0.180649112,0.221695821,0.664
-120.65,40.42,0.745098039,0.352838618,0.362318841,0.30509182,0.37905695,0.186368054,0.643
-120.64,40.41,0.960784314,0.189495478,0.23522854,0.204924875,0.233312921,0.11117369,0.593
-120.58,40.37,0.294117647,0.371581127,0.370680045,0.389816361,0.360073484,0.195048149,0.618
-120.57,39.78,0.274509804,0.140459845,0.156633222,0.120409015,0.146968769,0.179090467,1.02
-120.57,40.43,0.274509804,0.222621772,0.255852843,0.232888147,0.244947949,0.241883117,0.715
-120.54,40.29,0.31372549,0.369292797,0.346153846,0.31803005,0.348438457,0.320578231,0.91
-120.53,39.79,0.333333333,0.134248665,0.147157191,0.112270451,0.121861604,0.222601378,0.719
-120.51,39.52,0.490196078,0.248883077,0.246376812,0.1028798,0.131047152,0.172839915,0.961
-120.51,40.41,0.68627451,0.003704914,0.003344482,0.875,0.003061849,0.554156728,0.675
-120.51,41.35,0.294117647,0.309578294,0.313266444,0.185100167,0.235150031,0.221695821,0.691
-120.49,40.31,0.294117647,0.198212924,0.199554069,0.201168614,0.218616044,0.327369909,0.851
-120.48,39.66,0.607843137,0.164977662,0.159977703,0.062395659,0.078995713,0.152840357,0.71
-120.48,39.78,0.196078431,0.055682685,0.056856187,0.041527546,0.051439069,0.207074388,1
-120.48,41.82,0.37254902,0.148741419,0.157190635,0.088480801,0.109614207,0.168168566,0.475
-120.46,39.83,0.333333333,0.370927318,0.374024526,0.325959933,0.376607471,0.195666578,0.759
-120.45,39.8,0.901960784,0.233954451,0.253065775,0.20033389,0.255358236,0.141686545,0.559
-120.42,40.38,0.490196078,0.179797319,0.17335563,0.157971619,0.170238824,0.21819507,0.856
-120.38,39.82,0.176470588,0.137299771,0.142697882,0.105383973,0.126760563,0.184071031,0.928
-120.38,40.98,0.509803922,0.084450256,0.102006689,0.065317195,0.069197795,0.13068734,0.4
-120.37,40.17,0.392156863,0.085757873,0.077480491,0.083681135,0.088181261,0.178891687,0.735
-120.36,40.45,0.352941176,0.074861066,0.078595318,0.073038397,0.076546234,0.136209029,0.7
-120.35,40.63,0.62745098,0.025934401,0.026198439,0.012103506,0.012247397,0.345116618,2
-120.24,39.67,0.882352941,0.053503324,0.052396878,0.045701169,0.04960196,0.275405292,0.6555
-120.23,39.56,0.254901961,0.193854201,0.191750279,0.152128548,0.174525413,0.21646126,0.93
-120.2,40.26,0.490196078,0.261196469,0.287625418,0.215358932,0.270055113,0.240370174,0.476
-120.15,39.8,0.352941176,0.085322001,0.083054627,0.07533389,0.084507042,0.282997615,0.825
-120.12,41.4,0.62745098,0.307072028,0.285953177,0.202629382,0.245560318,0.232606679,0.526
-120.09,39.92,0.352941176,0.254222513,0.287625418,0.213480801,0.233312921,0.135480166,0.607
-120.08,39.61,0.607843137,0.152773237,0.136566332,0.112479132,0.121861604,0.251557116,0.729
-120.08,41.79,0.647058824,0.147433802,0.144927536,0.089524207,0.107777097,0.17563389,0.561
