Longitude,Latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
-122.04,37.26,0.450980392,0.541680288,0.394091416,0.352045075,0.424984691,0.813101864,5.00001
-122.04,37.3,0.477124183,0.286259126,0.238015608,0.244643851,0.255970606,0.669261861,3.914
-122.04,37.31,0.5,0.319276452,0.296265329,0.295701169,0.305266381,0.571975219,3.7445
-122.04,37.32,0.509803922,0.307725836,0.250278707,0.261686144,0.267605634,0.580097623,4.314
-122.04,37.33,0.450980392,0.36487959,0.379041249,0.361018364,0.399265156,0.625971817,4.1295
-122.04,37.34,0.431372549,0.344862155,0.395317726,0.354799666,0.418983466,0.542457373,3.5452
-122.04,37.35,0.477124183,0.24851985,0.196209588,0.19309961,0.213717085,0.680573961,3.949
-122.04,37.36,0.490196078,0.359158766,0.255295429,0.257929883,0.28781384,0.704059546,4.03
-122.04,37.37,0.620915033,0.327303767,0.309736158,0.288884252,0.325780772,0.458447448,3.315
-122.04,37.38,0.725490196,0.31034107,0.305462653,0.315734558,0.313533374,0.408925258,2.736
-122.04,37.5,0.31372549,0.044132069,0.052954292,0.063021703,0.060012247,0.294825073,1.563
-122.04,37.53,0.558823529,0.368856925,0.389074693,0.470784641,0.414268218,0.370135392,2.0445
-122.04,37.54,0.490196078,0.233518579,0.204570792,0.267111853,0.229638702,0.49104382,2.238
-122.04,37.55,0.431372549,0.345210853,0.295429208,0.300709516,0.314145744,0.434645287,2.917
-122.04,37.57,0.215686275,0.62297047,0.591973244,0.715984975,0.646050214,0.528756957,2.312
-122.04,37.59,0.254901961,0.187969925,0.16722408,0.231844741,0.165952235,0.534819772,2.436
-122.04,37.6,0.31372549,0.360902256,0.35451505,0.389816361,0.367421923,0.429322378,2.385
-122.04,37.61,0.68627451,0.125204315,0.119286511,0.15066778,0.130434783,0.405512854,1.87
-122.04,37.62,0.651960784,0.112237115,0.109531773,0.1048101,0.120789957,0.43566956,1.99075
-122.04,37.63,0.509803922,0.122861502,0.112597547,0.098601836,0.123698714,0.38732441,2.343
-122.04,37.65,0.176470588,0.904108096,0.738015608,0.797579299,0.787507655,0.635877728,3.155
-122.04,37.66,0.303921569,0.242236025,0.195373467,0.200646912,0.224127373,0.58900963,3.246
-122.04,37.67,0.441176471,0.25553013,0.185618729,0.191464942,0.199938763,0.655623288,2.934
-122.04,37.88,0.607843137,0.353928299,0.305462653,0.255634391,0.339865279,0.45747195,3.127
-122.04,37.89,0.62745098,0.263811703,0.178372352,0.207220367,0.210655236,0.77690167,3.491
-122.04,37.9,0.37254902,0.595510515,0.580824972,0.481010017,0.588487446,0.574112112,2.758
-122.04,37.94,0.450980392,0.624387055,0.485507246,0.508973289,0.542559706,0.566448008,2.314
-122.04,37.95,0.588235294,0.137027351,0.130434783,0.11946995,0.139926516,0.378765792,1.801
-122.04,37.96,0.426470588,0.213631906,0.284559643,0.234088063,0.284445805,0.23976831,1.497
-122.04,37.97,0.470588235,0.172932331,0.219435154,0.173553144,0.227393346,0.257619931,1.508333333
-122.04,37.99,0.673202614,0.252006829,0.243218135,0.249721758,0.241273729,0.357621404,1.368666667
-122.04,38,0.294117647,0.335076822,0.407469342,0.300918197,0.432945499,0.303527255,0.911
-122.04,38.24,0.490196078,0.263593767,0.336956522,0.376356427,0.329148806,0.148152443,0.902
-122.04,38.25,0.759803922,0.113517489,0.131688963,0.108096828,0.134415187,0.249986196,1.0545
-122.04,38.26,0.647058824,0.335621663,0.390189521,0.373539232,0.42927128,0.252738758,1.059
-122.04,38.28,0.343137255,0.390160183,0.357859532,0.373852254,0.394978567,0.437809215,1.328
-122.04,38.68,0.490196078,0.121063528,0.122630992,0.142737896,0.14206981,0.281462585,0.836
-122.03,36.96,0.558823529,0.191838291,0.241081382,0.19485601,0.236068585,0.277351687,2.441
-122.03,36.97,0.888888889,0.060223021,0.068190264,0.062326099,0.074096754,0.207225314,2.406333333
-122.03,36.98,0.705882353,0.306745124,0.397993311,0.278797997,0.404164115,0.182812086,2.554
-122.03,37,0.568627451,0.22610875,0.189520624,0.169240401,0.199632578,0.519911211,4.405
-122.03,37.03,0.392156863,0.5064836,0.407469342,0.419240401,0.42988365,0.565796448,3.22
-122.03,37.05,0.215686275,0.218807889,0.234113712,0.162562604,0.248009798,0.383525488,1.909
-122.03,37.18,0.176470588,0.022883295,0.02006689,0.015233723,0.011635028,0.614265836,3.9
-122.03,37.25,0.647058824,0.314917729,0.22909699,0.187395659,0.222290263,0.814029508,5.00001
-122.03,37.27,0.607843137,0.473793179,0.358416945,0.322621035,0.371708512,0.809258768,5.00001
-122.03,37.3,0.490196078,0.358831862,0.364548495,0.347767112,0.400183711,0.570749404,3.308
-122.03,37.31,0.411764706,0.273073989,0.352564103,0.27566778,0.359767299,0.426605707,3.424
-122.03,37.32,0.274509804,0.559006211,0.589186176,0.448873122,0.600122474,0.568866508,4.048
-122.03,37.33,0.431372549,0.459736297,0.372909699,0.370826377,0.391304348,0.771534588,4.123
-122.03,37.34,0.359477124,0.302132142,0.295057599,0.25006956,0.321290059,0.50545911,3.418
-122.03,37.35,0.37254902,0.292615597,0.359160164,0.25187813,0.381710553,0.545999352,3.188
-122.03,37.36,0.411764706,0.28239076,0.31884058,0.240713689,0.330679731,0.550037547,3.8965
-122.03,37.37,0.450980392,0.26566416,0.372073579,0.233566361,0.37905695,0.361654077,3.4145025
-122.03,37.38,0.392156863,0.290399913,0.443701226,0.297996661,0.443968157,0.372526283,2.524
-122.03,37.39,0.529411765,0.320148197,0.440078038,0.399207012,0.441212492,0.410438201,2.4145
-122.03,37.53,0.333333333,0.190040318,0.242474916,0.263564274,0.246172688,0.304366552,1.833
-122.03,37.54,0.352941176,0.335512695,0.346525455,0.427587646,0.375790978,0.461473334,1.907333333
-122.03,37.55,0.450980392,0.667429443,0.529821628,0.616235392,0.576546234,0.60208499,2.5105
-122.03,37.56,0.519607843,0.73123025,0.683389075,0.759286311,0.73821188,0.474545013,2.3025
-122.03,37.59,0.294117647,0.476081508,0.494425864,0.526919866,0.499081445,0.461469653,2.56
-122.03,37.6,0.450980392,0.22610875,0.212374582,0.309474124,0.23698714,0.449708455,2.147
-122.03,37.61,0.673202614,0.156332861,0.153474545,0.182665554,0.16003266,0.417292458,1.716333333
-122.03,37.62,0.647058824,0.229849987,0.209773318,0.214941569,0.219432537,0.417840946,2.098
-122.03,37.69,0.37254902,0.021575678,0.012820513,0.016277129,0.017758726,0.662613747,3.4
-122.03,37.86,0.509803922,0.328266318,0.241360089,0.226419032,0.252296387,0.683458124,4.423
-122.03,37.87,0.392156863,0.383458647,0.248049052,0.290275459,0.28475199,0.857783373,3.587
-122.03,37.91,0.549019608,0.592350441,0.484392419,0.481010017,0.543784446,0.500960774,2.753
-122.03,37.92,0.431372549,0.361338128,0.226309922,0.23351419,0.23943662,0.671967488,3.588
-122.03,37.93,0.392156863,0.513239621,0.34671126,0.368948247,0.375382731,0.617534676,3.448
-122.03,37.94,0.392156863,0.603574153,0.431438127,0.460976628,0.450091855,0.560760668,2.793
-122.03,37.95,0.431372549,0.285387381,0.307134894,0.249895659,0.315064299,0.393177401,2.114
-122.03,37.96,0.37254902,0.287021903,0.384057971,0.237270451,0.38273117,0.177621698,1.625
-122.03,37.97,0.617647059,0.30385747,0.352564103,0.363522538,0.378138396,0.289430383,1.589
-122.03,37.98,0.666666667,0.192473938,0.239687848,0.164927657,0.250663401,0.255727832,1.478
-122.03,37.99,0.68627451,0.264465512,0.239687848,0.259390651,0.279240661,0.468923933,1.6795
-122.03,38,0.470588235,0.389560859,0.322742475,0.364774624,0.361910594,0.577524516,1.783
-122.03,38.01,0.509803922,0.351531001,0.312151616,0.346619366,0.358848745,0.449553848,1.759
-122.03,38.24,0.294117647,0.120082816,0.090301003,0.102253756,0.09430496,0.541953795,1.577
-122.03,38.25,0.450980392,0.287130871,0.256688963,0.322412354,0.286895285,0.34397915,1.1795
-122.03,38.26,0.470588235,0.502887654,0.581939799,0.559265442,0.6178812,0.271413111,1.085
-122.03,38.27,0.450980392,0.389887763,0.408584169,0.407762938,0.446417636,0.246101687,1.185
-122.03,38.28,0.274509804,0.557044786,0.463210702,0.503547579,0.47519902,0.44044306,1.44
-122.03,38.3,0.078431373,0.170752969,0.109810479,0.147746244,0.126760563,0.682259917,2.239
-122.03,38.69,0.431372549,0.195488722,0.210702341,0.19490818,0.200857318,0.253511794,0.963
-122.02,36.96,1,0.08423232,0.168896321,0.218906511,0.185548071,0.16756118,1.125
-122.02,36.97,0.712418301,0.191783807,0.291898922,0.237757373,0.28536436,0.11957402,2.422
-122.02,36.98,0.573529412,0.116841016,0.145206243,0.125156511,0.147581139,0.221679256,1.9605
-122.02,36.99,0.568627451,0.234717228,0.270345596,0.212437396,0.279240661,0.252628324,2.45
-122.02,37.09,0.666666667,0.197886019,0.204013378,0.141277129,0.154317208,0.481623818,2.4
-122.02,37.11,0.68627451,0.224910101,0.222408027,0.195534224,0.209430496,0.523654917,1.964
-122.02,37.26,0.647058824,0.192001743,0.134336678,0.14336394,0.135333742,0.831919781,5.00001
-122.02,37.28,0.470588235,0.374305329,0.237458194,0.248956594,0.250459277,0.976952469,5.00001
-122.02,37.29,0.333333333,0.277650648,0.172798216,0.207429048,0.194733619,0.915937804,5.00001
-122.02,37.3,0.549019608,0.224092841,0.17419175,0.189586811,0.188303735,0.666550711,3.4825
-122.02,37.31,0.647058824,0.273909411,0.231326644,0.261825264,0.249234538,0.621167948,3.38
-122.02,37.32,0.509803922,0.472267626,0.419175028,0.418196995,0.448254746,0.650720028,3.483
-122.02,37.33,0.470588235,0.416367004,0.324414716,0.351419032,0.348438457,0.758613835,3.736
-122.02,37.34,0.529411765,0.200138026,0.16146414,0.182387312,0.184119208,0.625198781,3.517666667
-122.02,37.35,0.387254902,0.277650648,0.282748049,0.24269616,0.29531537,0.593617479,3.27675
-122.02,37.36,0.437908497,0.226944172,0.277777778,0.252921536,0.30087773,0.446597903,3.19
-122.02,37.37,0.137254902,0.619374523,0.828874025,0.677170284,0.812614819,0.417251966,3.277
-122.02,37.38,0.715686275,0.171406778,0.22296544,0.224019199,0.256276791,0.350555482,2.395
-122.02,37.39,0.666666667,0.250081726,0.275919732,0.296953255,0.303123086,0.468592632,2.397
-122.02,37.4,0.647058824,0.237495914,0.281772575,0.286936561,0.279546846,0.409471906,2.439
-122.02,37.53,0.392156863,0.466165414,0.374024526,0.46139399,0.415799143,0.575061843,2.422
-122.02,37.54,0.588235294,0.134902474,0.146042363,0.148998331,0.14329455,0.335177578,2.103
-122.02,37.55,0.62745098,0.14416476,0.151616499,0.188647746,0.162278016,0.44933298,1.772
-122.02,37.56,0.549019608,0.329301515,0.324693423,0.35110601,0.349357012,0.493269061,2.1895
-122.02,37.58,0.274509804,0.332352621,0.422519509,0.436560935,0.444580527,0.316039403,1.781
-122.02,37.59,0.333333333,0.126729868,0.184503902,0.177378965,0.194121249,0.352548812,2.132
-122.02,37.6,0.62254902,0.173531655,0.199832776,0.285527963,0.213563993,0.306039624,1.55825
-122.02,37.63,0.098039216,0.266209001,0.327759197,0.247078464,0.349663197,0.375022087,3.011
-122.02,37.8,0.196078431,0.675384112,0.504459309,0.476001669,0.547458665,0.789811379,3.593
-122.02,37.84,0.647058824,0.204533072,0.146599777,0.151085142,0.159828536,0.795929411,4.438
-122.02,37.87,0.254901961,0.332788493,0.204570792,0.251252087,0.229638702,0.876325205,4.414
-122.02,37.88,0.294117647,0.330064291,0.24303233,0.225792988,0.256582976,0.759044527,2.873
-122.02,37.89,0.549019608,0.691620355,0.477146042,0.510225376,0.47519902,0.773047531,3.562
-122.02,37.92,0.490196078,0.553012967,0.355629877,0.389607679,0.388242498,0.769878081,3.512
-122.02,37.94,0.392156863,0.365260979,0.35367893,0.289232053,0.371402327,0.407616618,2.401
-122.02,37.95,0.441176471,0.257546039,0.213489409,0.235601002,0.23759951,0.392939968,2.2265
-122.02,37.96,0.470588235,0.284733573,0.204013378,0.194073456,0.222902633,0.681685661,3.051
-122.02,37.97,0.68627451,0.254985289,0.241917503,0.247495826,0.253521127,0.386529287,1.71
-122.02,37.98,0.735294118,0.177999346,0.206243032,0.159432387,0.213104715,0.290689328,1.636
-122.02,37.99,0.705882353,0.244633322,0.230769231,0.257095159,0.241886099,0.43622449,1.619
-122.02,38,0.529411765,0.322872398,0.295986622,0.33096828,0.28781384,0.456930824,1.782
-122.02,38.02,0.843137255,0.15942029,0.136566332,0.169449082,0.14390692,0.482529375,1.569
-122.02,38.25,0.176470588,0.243543642,0.251950948,0.260851419,0.261481935,0.289082516,1.265
-122.02,38.26,0.339869281,0.371472159,0.398736529,0.405815248,0.427230047,0.291894896,1.189
-122.02,38.27,0.37254902,0.243543642,0.257525084,0.242904841,0.259032456,0.299452248,0.991
-122.02,38.37,0.294117647,0.271657404,0.183389075,0.232262104,0.205756277,0.661443149,1.98
-122.02,38.38,0.294117647,0.087828266,0.075250836,0.076377295,0.087568892,0.615867126,2.164
-122.01,36.91,0.352941176,0.075079002,0.105351171,0.066569282,0.101041029,0.290584416,3.885
-122.01,36.95,1,0.132396208,0.180044593,0.104966611,0.14390692,0.171702447,3.267
-122.01,36.97,0.830065359,0.170026516,0.203827573,0.171188091,0.225352113,0.24012722,2.445666667
-122.01,36.98,0.77124183,0.234898841,0.276848755,0.225862549,0.291488059,0.284418529,2.457
-122.01,36.99,0.620915033,0.148559805,0.146228168,0.141833612,0.155541947,0.501303119,2.558333333
-122.01,37.03,0.392156863,0.643129563,0.531772575,0.544866444,0.559706062,0.596784168,3.553
-122.01,37.06,0.352941176,0.447967745,0.426421405,0.417570952,0.447030006,0.509342698,3.081
-122.01,37.18,0.705882353,0.419527079,0.362318841,0.319073456,0.345988977,0.591891952,3.187
-122.01,37.26,0.254901961,0.278849297,0.224080268,0.243530885,0.230251072,0.785272551,5.00001
-122.01,37.27,0.509803922,0.363735426,0.250278707,0.253547579,0.272504593,0.918577171,5.00001
-122.01,37.28,0.411764706,0.221858995,0.143812709,0.160267112,0.170851194,0.956025267,5.00001
-122.01,37.29,0.588235294,0.341505939,0.239130435,0.247287145,0.251071647,0.773047531,5.00001
-122.01,37.3,0.470588235,0.440448948,0.306020067,0.353505843,0.325168402,0.83750773,3.806
-122.01,37.31,0.460784314,0.44856707,0.366499443,0.379904007,0.396509492,0.665197897,3.3235
-122.01,37.32,0.607843137,0.338454833,0.34057971,0.328046745,0.368034293,0.459559148,2.84
-122.01,37.34,0.588235294,0.335403727,0.292084727,0.310517529,0.355174525,0.641101246,3.442
-122.01,37.35,0.460784314,0.339381061,0.392419175,0.281615192,0.366809553,0.473689151,3.0655
-122.01,37.36,0.385620915,0.231666122,0.217948718,0.204855314,0.238416003,0.606156315,3.163
-122.01,37.37,0.333333333,0.259779884,0.29264214,0.246765442,0.322718922,0.57433298,2.641
-122.01,37.38,0.607843137,0.078892884,0.112597547,0.111227045,0.123086344,0.442298348,2.304
-122.01,37.39,0.490196078,0.271875341,0.398736529,0.380912632,0.418656869,0.431074594,2.414333333
-122.01,37.4,0.352941176,0.334205078,0.396599777,0.129799666,0.243417024,0.326083355,0.925
-122.01,37.53,0.431372549,0.351857906,0.281772575,0.336498331,0.312002449,0.59482949,2.6665
-122.01,37.54,0.607843137,0.280047946,0.225195095,0.234348915,0.240661359,0.496963071,2.876
-122.01,37.55,0.568627451,0.264519996,0.285117057,0.281719533,0.293631353,0.398538961,2.4025
-122.01,37.56,0.274509804,0.30440231,0.350891862,0.28119783,0.377526026,0.399991165,1.8705
-122.01,37.58,0.31372549,0.46976136,0.398550725,0.547579299,0.440293938,0.580660836,2.318
-122.01,37.59,0.019607843,0.091097308,0.163322185,0.049040067,0.090018371,0.26229128,2.375
-122.01,37.83,0.568627451,0.426610003,0.30490524,0.276502504,0.33190447,0.669427511,3.866
-122.01,37.92,0.31372549,0.296502125,0.188963211,0.217341402,0.204225352,0.85652995,3.597
-122.01,37.93,0.470588235,0.288765392,0.185618729,0.22057596,0.203306797,0.782964484,3.302
-122.01,37.94,0.411764706,0.201155062,0.144370123,0.170388147,0.155541947,0.632316238,2.708
-122.01,37.95,0.137254902,0.421052632,0.299331104,0.32345576,0.312921004,0.617346939,2.982
-122.01,37.97,0.62745098,0.341451455,0.284559643,0.263772955,0.301898347,0.443087949,2.0885
-122.01,37.98,0.555555556,0.171697359,0.180230398,0.163884252,0.186364564,0.382318079,1.735
-122.01,37.99,0.529411765,0.206821401,0.222408027,0.190525876,0.213717085,0.362686633,1.449
-122.01,38.25,0.245098039,0.415549744,0.369565217,0.45409015,0.398958971,0.416136585,1.346
-122.01,38.26,0.215686275,0.450038139,0.394648829,0.434474124,0.386405389,0.452645993,1.397
-122.01,38.27,0.31372549,0.990192873,0.858416945,0.991861436,0.929577465,0.393365138,1.266
-122.01,38.35,0.333333333,0.488612836,0.401895206,0.332846411,0.425597061,0.37163177,1.897
-122.01,38.36,0.359477124,0.131233882,0.100706057,0.098567056,0.107981221,0.607680302,2.298666667
-122.01,38.37,0.294117647,0.435218481,0.305462653,0.348080134,0.328842621,0.582880555,1.757
-122.01,38.44,0.215686275,0.255203225,0.196209588,0.214941569,0.195345989,0.494456224,2.812
-122,36.93,0.980392157,0.175874469,0.20735786,0.125834725,0.183710961,0.29743131,4
-122,36.97,0.656862745,0.203062003,0.246376812,0.196055927,0.225352113,0.27690167,2.486
-122,36.98,0.598039216,0.225237006,0.215719064,0.183952421,0.220453154,0.378589098,2.571
-122,37,0.294117647,0.003269042,0.001114827,0.006469115,0.00183711,0.234682834,1.375
-122,37.06,0.37254902,0.261632342,0.208472687,0.238731219,0.224739743,0.614254793,3.044
-122,37.08,0.31372549,0.452435436,0.410813824,0.447412354,0.423147581,0.562328828,3.734
-122,37.12,0.31372549,0.480658167,0.373467113,0.348288815,0.371096142,0.715312748,3.833
-122,37.23,0.68627451,0.347499183,0.238573021,0.256469115,0.268218004,0.946472745,5.00001
-122,37.27,0.62745098,0.181104936,0.149944259,0.157345576,0.165339865,0.583940719,4.158
-122,37.28,0.633986928,0.293451019,0.24916388,0.235114079,0.266789141,0.66262479,3.940003333
-122,37.3,0.539215686,0.464258472,0.426700111,0.427378965,0.450091855,0.639146568,3.7795
-122,37.31,0.578431373,0.436853002,0.417781494,0.435517529,0.440293938,0.638417705,3.0745
-122,37.32,0.647058824,0.375721913,0.406354515,0.398580968,0.420698102,0.468272374,2.445
-122,37.33,0.568627451,0.4392503,0.441471572,0.372078464,0.492957746,0.57351577,3.387
-122,37.34,0.549019608,0.275471287,0.252508361,0.251565109,0.266074709,0.559170421,3.473
-122,37.35,0.37254902,0.468780647,0.473244147,0.428631052,0.510104103,0.515449686,3.33
-122,37.36,0.379084967,0.427772329,0.578409513,0.456455203,0.590732803,0.461697883,3.149
-122,37.37,0.294117647,0.15604228,0.206243032,0.166736227,0.219840784,0.353896104,1.781
-122,37.39,0.656862745,0.184482946,0.175585284,0.263459933,0.207287201,0.584603322,2.346
-122,37.4,0.431372549,0.398859468,0.401895206,0.297370618,0.441926924,0.406665047,1.835333333
-122,37.51,0.117647059,0.691947259,0.773690078,0.671535893,0.804654011,0.495494302,1.817
-122,37.54,0.519607843,0.329029094,0.309643255,0.298935726,0.337415799,0.551854183,2.87
-122,37.55,0.509803922,0.664814209,0.69509476,0.63042571,0.693202694,0.404099302,3.324
-122,37.58,0.098039216,0.479786423,0.398550725,0.431135225,0.420085732,0.586977648,2.956
-122,37.82,0.37254902,0.240165631,0.254180602,0.192195326,0.263319045,0.453253379,2.564
-122,37.84,0.294117647,0.836765828,0.526198439,0.578464107,0.554807103,0.996907854,5.00001
-122,37.95,0.156862745,0.241037376,0.141583055,0.175918197,0.14513166,0.697345172,3.392
-122,37.96,0.568627451,0.404870873,0.383221851,0.417675292,0.4044703,0.402172233,1.8485
-122,37.97,0.509803922,0.271221532,0.237458194,0.243322204,0.262706675,0.50823836,2.028
-122,37.98,0.637254902,0.126157786,0.108138239,0.107209933,0.11726883,0.487305637,1.9085
-122,37.99,0.529411765,0.439468236,0.356187291,0.39148581,0.402327006,0.547839915,1.923
-122,38.03,0.058823529,0.254876321,0.226309922,0.256677796,0.262706675,0.612079247,1.659
-122,38.23,0,0.224474229,0.190078038,0.180926544,0.162890386,0.526073416,1.913
-122,38.28,0.039215686,0.765827613,0.662764771,0.67466611,0.644825475,0.492766587,1.617
-122,38.35,0.617647059,0.113626457,0.100891862,0.093593489,0.110838947,0.384963888,1.3485
-122,38.36,0.647058824,0.230630925,0.227703456,0.233722871,0.24004899,0.279960686,1.272
-122,38.37,0.333333333,0.113980604,0.102006689,0.096828047,0.097979179,0.345116618,1.25
-122,38.38,0.294117647,0.273182957,0.202898551,0.216611018,0.206368647,0.615171393,1.734
-122,38.41,0.196078431,0.309033453,0.238015608,0.276711185,0.259644825,0.490889213,2.984
-122,38.73,0.588235294,0.040209219,0.040133779,0.04236227,0.050214329,0.372725064,1.375
-122,38.83,0.490196078,0.02942138,0.026198439,0.039440735,0.030618494,0.322334128,0.984
-122,38.99,0.745098039,0.16846464,0.178929766,0.16903172,0.173913043,0.270452337,0.675
-121.99,36.96,0.549019608,0.116922742,0.130713489,0.077316361,0.108083282,0.351030347,3.9985
-121.99,36.97,0.274509804,0.331480876,0.437012263,0.271494157,0.423147581,0.185219542,2.132
-121.99,36.98,0.529411765,0.320511423,0.36436269,0.350375626,0.391100225,0.393181082,2.355
-121.99,36.99,0.421568627,0.256456358,0.24303233,0.261373122,0.255358236,0.466521998,2.4425
-121.99,37.05,0.352941176,0.220224474,0.217391304,0.198247078,0.199632578,0.52441691,3.53
-121.99,37.26,0.431372549,0.367658276,0.27090301,0.222245409,0.274035517,0.835459184,4.712505
-121.99,37.27,0.405228758,0.206022302,0.176514307,0.188786867,0.193917126,0.643063286,2.997666667
-121.99,37.29,0.607843137,0.319058516,0.267001115,0.277754591,0.293325168,0.65853874,3.441
-121.99,37.3,0.529411765,0.5296938,0.501114827,0.43927379,0.530312309,0.513340401,3.42
-121.99,37.31,0.490196078,0.357742182,0.2787068,0.300083472,0.323331292,0.583465854,3.396
-121.99,37.32,0.37254902,0.485888635,0.480490524,0.425083472,0.493570116,0.464749536,2.177
-121.99,37.33,0.647058824,0.208183502,0.198439242,0.192717028,0.219228414,0.429499072,2.9985
-121.99,37.34,0.5,0.380625477,0.440914158,0.397537563,0.466013472,0.454749757,2.8925
-121.99,37.35,0.366013072,0.235443682,0.329803047,0.229618809,0.33496632,0.434928733,2.165
-121.99,37.36,0.62254902,0.253051106,0.265746934,0.254747496,0.28536436,0.449752628,2.7815
-121.99,37.37,0.509803922,0.19559769,0.29877369,0.334933222,0.323943662,0.41327635,2.375
-121.99,37.39,0.470588235,0.380625477,0.463768116,0.517320534,0.486834048,0.476477604,2.307
-121.99,37.4,0.558823529,0.275580255,0.281493868,0.263877295,0.305266381,0.435164325,2.31
-121.99,37.53,0.470588235,0.588754495,0.522296544,0.589732888,0.563992652,0.50163442,2.222
-121.99,37.54,0.450980392,0.325306019,0.294871795,0.327977184,0.321494182,0.48447301,2.31
-121.99,37.55,0.529411765,0.262830991,0.230211817,0.22975793,0.276178812,0.479326796,2.686
-121.99,37.56,0.352941176,0.651792525,0.639632107,0.61759182,0.674219228,0.46048127,2.5045
-121.99,37.58,0.588235294,0.313392176,0.265328874,0.265233723,0.295774648,0.630289778,2.825
-121.99,37.61,0.156862745,0.399259017,0.395206243,0.487479132,0.42927128,0.457847425,2.17
-121.99,37.77,0.254901961,0.894736842,0.759197324,0.684056761,0.786282915,0.5163442,2.948
-121.99,37.81,0.31372549,0.050452218,0.045150502,0.02942404,0.044703001,0.486118473,1.885
-121.99,37.82,0.411764706,0.135774218,0.149944259,0.119782972,0.163502756,0.317508172,2
-121.99,37.83,0.294117647,0.320039229,0.210702341,0.24457429,0.241273729,0.837529817,3.72
-121.99,37.92,0.254901961,0.193745233,0.123745819,0.158388982,0.137170851,0.941381748,4.277
-121.99,37.96,0.303921569,0.331045004,0.250278707,0.280467446,0.270361298,0.673866949,2.305
-121.99,37.97,0.503267974,0.326032472,0.282422891,0.285058431,0.296795264,0.532077333,2.028333333
-121.99,37.98,0.431372549,0.249645854,0.227982163,0.201168614,0.243110839,0.436622051,1.84
-121.99,38.15,0.68627451,0.028440667,0.039576366,0.017320534,0.024494795,0.224335189,1.625
-121.99,38.26,0.333333333,0.100141658,0.069119287,0.075751252,0.072259645,0.616695379,2.611
-121.99,38.27,0.294117647,0.450691947,0.421404682,0.366652755,0.441518677,0.297950349,1.375
-121.99,38.34,0.264705882,0.257055683,0.241638796,0.276815526,0.270361298,0.400720028,1.4195
-121.99,38.35,0.862745098,0.193527297,0.187848384,0.174040067,0.194121249,0.217112819,1.029
-121.99,38.36,0.647058824,0.156369184,0.133221851,0.141381469,0.146662584,0.319976367,1.01
-121.99,38.48,0.31372549,0.198539828,0.192865106,0.193864775,0.185548071,0.460729746,2.5
-121.99,38.53,0.098039216,0.500817261,0.463768116,0.533388982,0.496019596,0.322323085,1.273
-121.98,36.96,0.480392157,0.365043042,0.428372352,0.38240818,0.447030006,0.319087375,2.517
-121.98,36.97,0.392156863,0.364716138,0.409698997,0.40630217,0.438456828,0.356413994,2.519
-121.98,36.98,0.549019608,0.291925466,0.351170569,0.34369783,0.378444581,0.284378037,2.158
-121.98,36.99,0.254901961,0.739348371,0.809364548,0.711811352,0.829761176,0.341726301,2.624
-121.98,37.16,0.803921569,0.275798191,0.240245262,0.198664441,0.242498469,0.535261507,2.799
-121.98,37.23,0.62745098,0.390432603,0.52006689,0.31427379,0.510104103,0.289082516,3.963
-121.98,37.24,0.666666667,0.389233954,0.269230769,0.275459098,0.290263319,0.88817475,5.00001
-121.98,37.26,0.509803922,0.253786641,0.255852843,0.244782972,0.272504593,0.460011927,3.407
-121.98,37.27,0.509803922,0.312139043,0.2909699,0.306865609,0.317513778,0.530584636,2.8415
-121.98,37.28,0.509803922,0.304747376,0.283351914,0.292640512,0.300673607,0.493226728,2.722333333
-121.98,37.29,0.607843137,0.26511932,0.281215162,0.245826377,0.303735456,0.539645728,2.7395
-121.98,37.3,0.568627451,0.370709382,0.385172798,0.373330551,0.386405389,0.456235091,2.832
-121.98,37.31,0.594771242,0.294794958,0.267930137,0.283458542,0.295978771,0.60107268,3.043666667
-121.98,37.33,0.568627451,0.313528386,0.282190635,0.294657763,0.3089406,0.596024936,3.037
-121.98,37.34,0.62745098,0.388798082,0.431438127,0.400041736,0.464788732,0.492126071,2.387
-121.98,37.35,0.735294118,0.11986488,0.122073579,0.131990818,0.135639927,0.392691492,2.5055
-121.98,37.36,0.643137255,0.157763975,0.144816054,0.169490818,0.155664421,0.560599435,2.637
-121.98,37.37,0.676470588,0.143946824,0.151059086,0.173935726,0.161053276,0.478697323,2.1645
-121.98,37.53,0.509803922,0.327122153,0.352564103,0.390442404,0.359767299,0.430410151,2.2295
-121.98,37.54,0.31372549,0.559115179,0.765328874,0.705550918,0.818738518,0.290739023,2.208
-121.98,37.58,0.37254902,0.44938433,0.573578595,0.432804674,0.595835885,0.351543864,2.169
-121.98,37.74,0.137254902,0.311975591,0.215719064,0.286101836,0.254133497,0.821561092,3.993
-121.98,37.8,0.303921569,0.318622644,0.208472687,0.258138564,0.233925291,0.817348043,3.4475
-121.98,37.81,0.333333333,0.316116378,0.214604236,0.234140234,0.226576852,0.562350914,3.591
-121.98,37.82,0.333333333,0.99324398,0.694537347,0.683430718,0.7134109,0.828595724,3.513
-121.98,37.95,0.274509804,0.505067015,0.350055741,0.420596828,0.371402327,0.691282357,2.6665
-121.98,37.96,0.215686275,0.549852893,0.624303233,0.459933222,0.61971831,0.293466737,1.267
-121.98,37.97,0.490196078,0.296829029,0.226867336,0.264816361,0.255664421,0.563549121,2.2215
